date,station_code,DO,BOD,COD,AN,SS,pH
2023-01-01,S07,8.428250294932813,1.2418244745200928,5.7927560225871035,0.3071905062021202,2.318836766545547,5.800935466808205
2023-01-04,S07,7.662023599409526,1.8408533651336114,5.0295481420294745,0.15313641471794331,115.48191586860982,6.450656890953492
2023-01-07,S07,5.378803871701872,6.293047758386551,10.145677700537238,0.21495737001126827,1.0,7.148511280383792
2023-01-10,S07,4.440955813947648,3.884688391684743,1.0,0.6427357901962804,1.0,7.694340614515965
2023-01-13,S07,5.022753972532406,1.1813295290046912,3.3051692668285777,0.10127214437906751,1.0,6.927730208504209
2023-01-16,S07,6.549706158226757,1.543820715613327,3.2475916916139145,0.14099938394538022,3.456717811552096,6.296084328971768
2023-01-19,S07,9.8321360916972,0.809766214126348,1.0,0.15448098369497096,1.0,6.671603284523193
2023-01-22,S07,6.848015688165013,1.3637042414932734,3.847818682125773,0.2635770857774315,7.480565582217013,8.636616915209505
2023-01-25,S07,6.1318736870417,5.060584361711315,80.0,0.35212674724483756,30.628152590841882,7.7313327786089365
2023-01-28,S07,7.541140974903145,3.197146735732178,24.213296720527385,0.26663367990762465,5.781207328830291,6.3714029507018735
2023-01-31,S07,5.11019555897631,1.8794479471565557,11.827809888964852,1.5905103325257768,16.706229170744283,6.161798607519478
2023-02-03,S07,9.0421257900287,1.9937193122563672,1.0,0.45280821812678934,1.0,8.226974759339816
2023-02-06,S07,7.101367732807797,0.10988597704943812,8.618928745647555,0.7113124088418188,8.389213694721128,6.2314142853913195
2023-02-09,S07,6.784020072772894,0.5054156987546493,1.0790340186664396,0.4720639718646489,72.37823274851098,5.6815968936949455
2023-02-12,S07,5.802853380408709,3.0776365309787437,31.286723531080288,0.16761632209517321,16.533625372339518,7.76582408546133
2023-02-15,S07,6.757424364360592,5.0623060988125745,22.419130549298036,1.6651883517084693,21.37547932913319,6.2802313605115545
2023-02-18,S07,4.411663780854706,2.5648282734845096,12.183795173694367,0.01,48.11188095740615,5.548939510422142
2023-02-21,S07,2.893210372078296,0.7750492375033959,11.756763169490426,0.2884298317499964,59.507183346306135,8.042843214061383
2023-02-24,S07,2.123656387732731,0.6701863424197986,2.0536944326808166,1.5105198476976116,1.0,7.445004302315393
2023-02-27,S07,8.191096288367874,3.3432968778878247,19.663722413513604,0.11433947630621841,7.687308876122031,6.798758019546448
2023-03-02,S07,8.373875560283157,1.1176841739876695,2.3445673213556684,1.3458571627918594,7.140291831534583,7.173204290370953
2023-03-05,S07,5.06802409489384,0.28176823462620926,2.7561917728111016,0.18122358121774312,13.958063060369977,6.833591458825668
2023-03-08,S07,4.755444519451846,0.1,4.1741620678172495,0.32458451761807283,9.827870047111483,6.627821334615453
2023-03-11,S07,6.492415528350002,0.1,2.6478801396353764,0.765067018080445,13.540227838007565,7.487402609937869
2023-03-14,S07,6.231332766823514,8.0,16.631728360721514,0.7880490277855827,4.24923339919709,8.22304202641452
2023-03-17,S07,4.092011262768097,0.7826784399083085,12.662091417246534,0.01119386487773705,23.11689945449695,6.564725018009216
2023-03-20,S07,3.5291806406634194,0.9940765574189763,25.381385377933285,0.10330558034411871,1.0,7.232301653017427
2023-03-23,S07,10.0,1.3446114699035634,17.348512581566546,0.14243641186877293,1.0,6.493179907581136
2023-03-26,S07,5.816450490341984,1.7914264440364058,1.0,0.10229932065944838,1.0,6.410622038944056
2023-03-29,S07,5.607164879342028,0.1,8.481430196924364,0.3319422490008952,19.679579837494558,6.968499110037258
2023-04-01,S07,7.8418522395004215,1.0764397978740672,7.793765138165981,0.14269803311513873,2.141018442251418,7.547150667198664
2023-04-04,S07,1.7885187438109809,0.6356920979530589,3.0365952047527225,0.5764706949978485,1.0,8.452120107455569
2023-04-07,S07,6.855959155342359,1.557750244202659,2.4902972811920128,0.3325275100156033,1.0,8.274213678967081
2023-04-10,S07,8.71089594306453,1.5598910070917744,20.888603734510756,0.5742431176673717,2.4118871668112782,6.942418248815471
2023-04-13,S07,6.905711202991848,0.39533364201359467,5.421433981670147,0.01,46.75511294518879,6.0063062434556
2023-04-16,S07,9.918454804825684,0.8608497753482165,25.32079307501142,0.08056326211476778,20.14371049371293,7.226117103722238
2023-04-19,S07,3.6578764855845187,0.1,14.21057289004918,0.3795470294034856,35.16283439297325,6.906758507337726
2023-04-22,S07,2.615484675282075,2.911084710770855,15.686311138610034,0.8477816249509145,1.0,7.14622499298284
2023-04-25,S07,9.042723444099149,2.006052323437278,30.53408444443963,0.37848890262379764,48.25827509764244,6.263137471350451
2023-04-28,S07,9.389873769544193,0.44031759885701516,2.8266592448825416,0.5521577373196032,1.0,7.8252475340245535
2023-05-01,S07,7.800113218928752,1.8297120438884265,18.976733060685962,1.2342668276465867,114.04016776447453,8.078825249486252
2023-05-04,S07,5.760767870558385,0.1,26.106892125093466,0.18026132892550045,27.98642347015078,8.8
2023-05-07,S07,5.090195863019787,4.159981084664347,26.852491457160955,0.01,35.23822032892952,6.401817320798514
2023-05-10,S07,7.592505201679395,1.0008738884212833,10.481129357536911,0.13081084704156976,1.0,5.862498763453949
2023-05-13,S07,8.454260966289988,2.0929078036716042,58.75982297869163,0.6992625320935913,1.0,6.768798485246542
2023-05-16,S07,10.0,0.2778408103474527,9.384673292455883,0.4935375005465871,41.48234077970572,7.735306268108353
2023-05-19,S07,7.728062585967351,0.6734914662551915,3.864256202717626,0.43391611964887067,1.0,7.206664768761001
2023-05-22,S07,5.662355722426067,3.9066144447339854,32.12501470804821,0.3412124039125305,8.707205540325884,7.122546759959382
2023-05-25,S07,4.071484096651175,0.1,4.675417438217565,0.826161033133057,1.0,6.9895724821685725
2023-05-28,S07,8.488506355298266,0.19277517955835238,6.789282175536633,0.4429667500699999,52.54012128898811,5.991626619852149
2023-05-31,S07,6.607349552258417,0.18480787339756358,22.824899501646936,0.6893251921276046,59.572664532640836,8.486771959233234
2023-06-03,S07,9.917366073730827,5.482757687428981,8.249285771112206,0.01,43.013808610038296,7.103549237647843
2023-06-06,S07,7.812740673364638,1.5486222068833095,22.238497012465942,0.1373823370020435,120.0,6.54382957030613
2023-06-09,S07,6.957617696243655,3.64350349163963,10.040630835338705,0.3575857428797253,75.85893068326142,5.7533589865122154
2023-06-12,S07,4.956655711566956,2.967477960114928,24.81344205419166,0.2061437832490909,6.7967341957402585,7.654232434515057
2023-06-15,S07,9.801185091164186,0.17910841454308643,39.07131931440605,0.22525317915195003,4.809924504165803,7.645146155081671
2023-06-18,S07,7.774183678503072,5.074148441938702,12.307257708524308,0.8243818262113172,2.835170031342162,7.975718021733317
2023-06-21,S07,7.003988409507164,3.1090261440543743,1.0,0.01,1.0,7.268454830851446
2023-06-24,S07,4.435241679981615,5.580264385386816,1.939717868071671,0.7967408952464543,2.662597108318361,6.507779151191576
2023-06-27,S07,7.762938387018451,3.3072022709712416,1.0,0.30632838700023823,55.43379537136844,7.239215172700372
2023-06-30,S07,5.131611719833141,1.3777334708167572,10.150546112405994,0.3188958043993349,1.0,5.957176748526609
2023-07-03,S07,5.4794323380775545,0.5961528188970939,5.54653521662145,0.9677362692556029,1.0,6.330819590642261
2023-07-06,S07,5.476543992596839,3.1476996727724194,27.058463688553953,0.6539882997570123,30.338086336998074,6.937859439430909
2023-07-09,S07,7.476542103534254,1.606637824694395,7.846573397956632,1.5494159574347723,63.57187559272333,7.381864543379224
2023-07-12,S07,5.8163477113769435,0.6669686488185913,13.293091599105455,0.09448622811344318,42.395161192452555,7.625128564954476
2023-07-15,S07,9.428695080574757,1.4436878958651254,41.56142128911087,0.01,1.5275861349008792,7.096435190090122
2023-07-18,S07,9.003302401637335,2.00501082184992,6.802986345335887,0.01,59.01441926119006,8.094056503244998
2023-07-21,S07,5.246798787182494,2.3551103956659736,13.404897278611232,0.5391298413967855,1.0,6.254899352923843
